stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
142,4,30,8616496.94,-1,1.000761,38015039.38,1.000286,48432,1.000699,12113,1.000616,-4.580021,223,4_30_142
143,4,30,160837.31,1,1.001087,386991.76,1.000394,166492.9,1.001087,14460,1.001031,3.3295155,223,4_30_143
144,4,30,911214.62,1,0.999753,7035441.36,0.999504,55166.1,0.999753,24497.6,0.999676,-4.2802095,223,4_30_144
145,4,30,3629952.7,1,0.99952,2202743.3,0.999311,39128.86,0.99952,6578.46,0.99949,4.309416,223,4_30_145
146,4,30,0,0,1.00004,2395093.98,0.999988,16632.4,1.00035,7351.86,1.000239,-13.819933,223,4_30_146
147,4,30,3882843.54,-1,1.000403,2602150.32,1.000403,130126.96,1.000949,111354.75,1.000697,-12.170076,223,4_30_147
148,4,30,4165706.91,-1,0.998747,9852513.32,0.998747,19093.68,0.998891,46149.73,0.998789,-0.02026558,223,4_30_148
149,4,30,1989209.6,-1,1.000343,6994190.28,1.000157,49634.64,1.000529,75232,1.000305,0.82969666,223,4_30_149
151,4,30,29228545.97,-1,0.999876,50812916.29,0.999696,298821.6,0.999876,182596.85,0.999808,7.660389,223,4_30_151
152,4,30,342520.46,-1,0.999534,5935286.16,0.999505,34686,0.999937,43376.25,0.999697,-0.16987324,223,4_30_152
154,4,30,8297830.57,-1,1.000905,30156981.8,1.000905,18904.36,1.001215,15683.22,1.001074,7.4005127,223,4_30_154
155,4,30,624736.68,1,0.999839,661663.42,0.999474,274.2,0.999839,164.58,0.999702,-7.8201294,223,4_30_155
157,4,30,3801572.03,-1,1.00081,21852230.48,1.000719,116661.87,1.0009,1329.72,1.000898,0.71048737,223,4_30_157
158,4,30,506673.16,1,1.00311,829949.68,1.002015,1024.48,1.003266,14104.2,1.002099,0.38027763,223,4_30_158
159,4,30,155348.37,1,1.000622,3056626.55,1.000143,2194.5,1.000622,6837.57,1.000259,-16.43002,223,4_30_159
160,4,30,567687.17,-1,0.999929,43184938.96,0.999864,16036.8,0.999994,46266,0.999898,1.6999245,223,4_30_160
161,4,30,244074.28,1,1.000357,6828992.67,1.00018,22614,1.000268,11308,1.000239,-3.309846,223,4_30_161
162,4,30,2844674.16,1,1.000527,7865488.22,1.000136,11824.56,1.000527,6989.97,1.000382,0.0500679,223,4_30_162
163,4,30,47420490.54,-1,0.999568,37654771.86,0.999113,5270.76,0.999431,4393.7,0.999287,8.499622,223,4_30_163
164,4,30,2679546.41,-1,1.000269,11721373.5,1.000269,146,1.000543,25118.88,1.000271,-4.619956,223,4_30_164
