stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
38,3,30,2837698.86,1,1.00029,27131629.43,1.000166,8024,1.00029,16290.75,1.000207,2.3794174,168,3_30_38
39,3,30,187990.46,-1,0.999753,12433218.86,0.999702,79872.12,1.000212,39564.73,1.000043,-2.449751,168,3_30_39
40,3,30,0,0,0.999888,5235555.3,0.999888,18658.98,1.000221,9017,1.000113,-7.1799755,168,3_30_40
41,3,30,0,0,1.000613,119456569.9,1.000565,20593,1.000613,20594,1.000589,-1.8399954,168,3_30_41
42,3,30,0,0,1.00064,1371156.5,0.99971,13478.22,1.00064,18934.4,1.000097,2.900362,168,3_30_42
43,3,30,1369448.88,1,0.999855,2229681.56,0.999509,81483,0.999855,2076.72,0.999847,-2.670288,168,3_30_43
44,3,30,8007242.78,1,0.999814,12754189.91,0.999718,208.36,0.999814,41676,0.999718,2.2804737,168,3_30_44
45,3,30,76292948.03,1,1.000105,282672448.4,1.000105,167666.4,1.000139,2890.9,1.000139,2.0897388,168,3_30_45
46,3,30,3475234.43,1,0.999644,1436612.66,0.998539,2927.58,1.000095,4398.21,0.999161,7.8999996,168,3_30_46
47,3,30,157361.5,-1,1.001069,2521416.13,1.000849,8360.96,1.001509,90.94,1.001502,-17.82,168,3_30_47
48,3,30,7189019.48,1,1.000332,11605731.72,1.000078,139287.2,1.000375,236.15,1.000374,0.53048134,168,3_30_48
49,3,30,1140242.19,1,1.000431,5107630.36,1.00016,193433.25,1.000431,118345.92,1.000328,-6.16014,168,3_30_49
50,3,30,13880070.77,-1,1.000173,11161850.72,1.000173,111229.14,1.000379,14746,1.000355,-0.680089,168,3_30_50
51,3,30,951591.24,-1,1.001681,9456437.93,1.001607,805,1.002179,402.73,1.001988,16.829967,168,3_30_51
